sample_id,image_filename,condition,mask_path,seed,actual_iou_with_union,valid_iou_le_0p10,area_px,reference_union_area_px
okvqa_val_3906275,COCO_val2014_000000390627.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000390627\random16\random_control_11.png,3033126273,0.627535,0,217171,217171
okvqa_val_3906275,COCO_val2014_000000390627.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000390627\random16\random_control_12.png,2680011619,0.638414,0,217171,217171
okvqa_val_3906275,COCO_val2014_000000390627.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000390627\random16\random_control_13.png,2447253547,0.611449,0,217171,217171
okvqa_val_3906275,COCO_val2014_000000390627.jpg,random_control_14,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000390627\random16\random_control_14.png,2039281164,0.647313,0,217171,217171
okvqa_val_3906275,COCO_val2014_000000390627.jpg,random_control_15,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000390627\random16\random_control_15.png,2029746834,0.639676,0,217171,217171
okvqa_val_3906275,COCO_val2014_000000390627.jpg,random_control_16,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000390627\random16\random_control_16.png,1744543,0.635287,0,217171,217171
okvqa_val_3906275,COCO_val2014_000000390627.jpg,shifted_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000390627\shifted.png,,0.780652,0,217171,217171
okvqa_val_3906275,COCO_val2014_000000390627.jpg,shuffled_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000390627\shuffled.png,961482327,0.630652,0,217171,217171
okvqa_val_3955315,COCO_val2014_000000395531.jpg,random_control_01,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000395531\random16\random_control_01.png,2064013296,0.535551,0,114255,114255
okvqa_val_3955315,COCO_val2014_000000395531.jpg,random_control_02,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000395531\random16\random_control_02.png,2837409662,0.561618,0,114255,114255
okvqa_val_3955315,COCO_val2014_000000395531.jpg,random_control_03,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000395531\random16\random_control_03.png,2250987813,0.543204,0,114255,114255
okvqa_val_3955315,COCO_val2014_000000395531.jpg,random_control_04,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000395531\random16\random_control_04.png,3006059181,0.581723,0,114255,114255
okvqa_val_3955315,COCO_val2014_000000395531.jpg,random_control_05,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000395531\random16\random_control_05.png,440524599,0.551029,0,114255,114255
okvqa_val_3955315,COCO_val2014_000000395531.jpg,random_control_06,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000395531\random16\random_control_06.png,3824233975,0.551945,0,114255,114255
okvqa_val_3955315,COCO_val2014_000000395531.jpg,random_control_07,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000395531\random16\random_control_07.png,3343471952,0.54157,0,114255,114255
okvqa_val_3955315,COCO_val2014_000000395531.jpg,random_control_08,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000395531\random16\random_control_08.png,135312957,0.559976,0,114255,114255
okvqa_val_3955315,COCO_val2014_000000395531.jpg,random_control_09,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000395531\random16\random_control_09.png,705885819,0.539368,0,114255,114255
okvqa_val_3955315,COCO_val2014_000000395531.jpg,random_control_10,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000395531\random16\random_control_10.png,2064547529,0.529907,0,114255,114255
okvqa_val_3955315,COCO_val2014_000000395531.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000395531\random16\random_control_11.png,479839862,0.516928,0,114255,114255
okvqa_val_3955315,COCO_val2014_000000395531.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000395531\random16\random_control_12.png,243287054,0.551693,0,114255,114255
okvqa_val_3955315,COCO_val2014_000000395531.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000395531\random16\random_control_13.png,1843886720,0.554384,0,114255,114255
okvqa_val_3955315,COCO_val2014_000000395531.jpg,random_control_14,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000395531\random16\random_control_14.png,254121247,0.510161,0,114255,114255
okvqa_val_3955315,COCO_val2014_000000395531.jpg,random_control_15,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000395531\random16\random_control_15.png,2048254084,0.525291,0,114255,114255
okvqa_val_3955315,COCO_val2014_000000395531.jpg,random_control_16,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000395531\random16\random_control_16.png,1863668972,0.528904,0,114255,114255
okvqa_val_3955315,COCO_val2014_000000395531.jpg,shifted_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000395531\shifted.png,,0.567983,0,114255,114255
okvqa_val_3955315,COCO_val2014_000000395531.jpg,shuffled_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000395531\shuffled.png,1007501835,0.579198,0,114255,114255
okvqa_val_4469905,COCO_val2014_000000446990.jpg,random_control_01,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000446990\random16\random_control_01.png,1501022711,0.0624152,1,76368,76368
okvqa_val_4469905,COCO_val2014_000000446990.jpg,random_control_02,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000446990\random16\random_control_02.png,1819386967,0.0422393,1,76368,76368
okvqa_val_4469905,COCO_val2014_000000446990.jpg,random_control_03,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000446990\random16\random_control_03.png,373972775,0.0797421,1,76368,76368
okvqa_val_4469905,COCO_val2014_000000446990.jpg,random_control_04,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000446990\random16\random_control_04.png,910724519,0.00628533,1,76368,76368
okvqa_val_4469905,COCO_val2014_000000446990.jpg,random_control_05,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000446990\random16\random_control_05.png,517636120,0.0982513,1,76368,76368
okvqa_val_4469905,COCO_val2014_000000446990.jpg,random_control_06,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000446990\random16\random_control_06.png,1548332048,0.045192,1,76368,76368
okvqa_val_4469905,COCO_val2014_000000446990.jpg,random_control_07,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000446990\random16\random_control_07.png,756972576,0,1,76368,76368
okvqa_val_4469905,COCO_val2014_000000446990.jpg,random_control_08,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000446990\random16\random_control_08.png,2728456596,0.00929095,1,76368,76368
okvqa_val_4469905,COCO_val2014_000000446990.jpg,random_control_09,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000446990\random16\random_control_09.png,103899012,0.0843646,1,76368,76368
okvqa_val_4469905,COCO_val2014_000000446990.jpg,random_control_10,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000446990\random16\random_control_10.png,3621404922,0.0207033,1,76368,76368
okvqa_val_4469905,COCO_val2014_000000446990.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000446990\random16\random_control_11.png,1448574362,0.0606225,1,76368,76368
okvqa_val_4469905,COCO_val2014_000000446990.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000446990\random16\random_control_12.png,4244521206,0.0733456,1,76368,76368
okvqa_val_4469905,COCO_val2014_000000446990.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000446990\random16\random_control_13.png,26230752,0.0691157,1,76368,76368
okvqa_val_4469905,COCO_val2014_000000446990.jpg,random_control_14,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000446990\random16\random_control_14.png,456879107,0.0575601,1,76368,76368
okvqa_val_4469905,COCO_val2014_000000446990.jpg,random_control_15,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000446990\random16\random_control_15.png,1327360812,0.048327,1,76368,76368
okvqa_val_4469905,COCO_val2014_000000446990.jpg,random_control_16,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000446990\random16\random_control_16.png,3944054304,0.0934708,1,76368,76368
okvqa_val_4469905,COCO_val2014_000000446990.jpg,shifted_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000446990\shifted.png,,0.279228,0,76368,76368
okvqa_val_4469905,COCO_val2014_000000446990.jpg,shuffled_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000446990\shuffled.png,3018378253,0.0730892,1,76368,76368
okvqa_val_4646825,COCO_val2014_000000464682.jpg,random_control_01,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000464682\random16\random_control_01.png,3017396572,0.620341,0,192234,192234
okvqa_val_4646825,COCO_val2014_000000464682.jpg,random_control_02,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000464682\random16\random_control_02.png,1120523704,0.673186,0,192234,192234
okvqa_val_4646825,COCO_val2014_000000464682.jpg,random_control_03,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000464682\random16\random_control_03.png,3738195039,0.680073,0,192234,192234
okvqa_val_4646825,COCO_val2014_000000464682.jpg,random_control_04,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000464682\random16\random_control_04.png,62025749,0.701141,0,192234,192234
okvqa_val_4646825,COCO_val2014_000000464682.jpg,random_control_05,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000464682\random16\random_control_05.png,3284597560,0.632685,0,192234,192234
okvqa_val_4646825,COCO_val2014_000000464682.jpg,random_control_06,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000464682\random16\random_control_06.png,3606548547,0.642436,0,192234,192234
okvqa_val_4646825,COCO_val2014_000000464682.jpg,random_control_07,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000464682\random16\random_control_07.png,1472088255,0.642731,0,192234,192234
okvqa_val_4646825,COCO_val2014_000000464682.jpg,random_control_08,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000464682\random16\random_control_08.png,674683900,0.650814,0,192234,192234
okvqa_val_4646825,COCO_val2014_000000464682.jpg,random_control_09,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000464682\random16\random_control_09.png,2932199140,0.652929,0,192234,192234
okvqa_val_4646825,COCO_val2014_000000464682.jpg,random_control_10,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000464682\random16\random_control_10.png,827164757,0.63202,0,192234,192234
okvqa_val_4646825,COCO_val2014_000000464682.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000464682\random16\random_control_11.png,1342124103,0.655891,0,192234,192234
okvqa_val_4646825,COCO_val2014_000000464682.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000464682\random16\random_control_12.png,2105729617,0.630629,0,192234,192234
okvqa_val_4646825,COCO_val2014_000000464682.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000464682\random16\random_control_13.png,4028065482,0.644797,0,192234,192234
okvqa_val_4646825,COCO_val2014_000000464682.jpg,random_control_14,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000464682\random16\random_control_14.png,511370685,0.665315,0,192234,192234
okvqa_val_4646825,COCO_val2014_000000464682.jpg,random_control_15,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000464682\random16\random_control_15.png,788684371,0.625149,0,192234,192234
okvqa_val_4646825,COCO_val2014_000000464682.jpg,random_control_16,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000464682\random16\random_control_16.png,2634994086,0.667381,0,192234,192234
okvqa_val_4646825,COCO_val2014_000000464682.jpg,shifted_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000464682\shifted.png,,0.620498,0,192234,192234
okvqa_val_4646825,COCO_val2014_000000464682.jpg,shuffled_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000464682\shuffled.png,4009150709,0.631888,0,192234,192234
okvqa_val_4837235,COCO_val2014_000000483723.jpg,random_control_01,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000483723\random16\random_control_01.png,836099457,0.357091,0,135950,135950
okvqa_val_4837235,COCO_val2014_000000483723.jpg,random_control_02,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000483723\random16\random_control_02.png,1183779869,0.354374,0,135950,135950
okvqa_val_4837235,COCO_val2014_000000483723.jpg,random_control_03,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000483723\random16\random_control_03.png,1473786357,0.329558,0,135950,135950
okvqa_val_4837235,COCO_val2014_000000483723.jpg,random_control_04,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000483723\random16\random_control_04.png,3475888535,0.372768,0,135950,135950
okvqa_val_4837235,COCO_val2014_000000483723.jpg,random_control_05,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000483723\random16\random_control_05.png,2109982163,0.385217,0,135950,135950
okvqa_val_4837235,COCO_val2014_000000483723.jpg,random_control_06,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000483723\random16\random_control_06.png,1058824474,0.365159,0,135950,135950
okvqa_val_4837235,COCO_val2014_000000483723.jpg,random_control_07,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000483723\random16\random_control_07.png,2158181948,0.362122,0,135950,135950
okvqa_val_4837235,COCO_val2014_000000483723.jpg,random_control_08,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000483723\random16\random_control_08.png,3337411331,0.361597,0,135950,135950
okvqa_val_4837235,COCO_val2014_000000483723.jpg,random_control_09,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000483723\random16\random_control_09.png,3576190499,0.340591,0,135950,135950
okvqa_val_4837235,COCO_val2014_000000483723.jpg,random_control_10,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000483723\random16\random_control_10.png,3226795326,0.359079,0,135950,135950
okvqa_val_4837235,COCO_val2014_000000483723.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000483723\random16\random_control_11.png,2614336896,0.365776,0,135950,135950
okvqa_val_4837235,COCO_val2014_000000483723.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000483723\random16\random_control_12.png,3420322939,0.336873,0,135950,135950
okvqa_val_4837235,COCO_val2014_000000483723.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000483723\random16\random_control_13.png,3322090455,0.329513,0,135950,135950
okvqa_val_4837235,COCO_val2014_000000483723.jpg,random_control_14,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000483723\random16\random_control_14.png,3254384491,0.35969,0,135950,135950
okvqa_val_4837235,COCO_val2014_000000483723.jpg,random_control_15,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000483723\random16\random_control_15.png,3991639444,0.363598,0,135950,135950
okvqa_val_4837235,COCO_val2014_000000483723.jpg,random_control_16,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000483723\random16\random_control_16.png,643132084,0.334079,0,135950,135950
okvqa_val_4837235,COCO_val2014_000000483723.jpg,shifted_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000483723\shifted.png,,0.320262,0,135950,135950
okvqa_val_4837235,COCO_val2014_000000483723.jpg,shuffled_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000483723\shuffled.png,2068426926,0.336755,0,135950,135950
okvqa_val_4943285,COCO_val2014_000000494328.jpg,random_control_01,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000494328\random16\random_control_01.png,642288137,0.167208,0,53220,53220
okvqa_val_4943285,COCO_val2014_000000494328.jpg,random_control_02,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000494328\random16\random_control_02.png,2314627470,0.129744,0,53220,53220
okvqa_val_4943285,COCO_val2014_000000494328.jpg,random_control_03,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000494328\random16\random_control_03.png,2431718578,0.155387,0,53220,53220
okvqa_val_4943285,COCO_val2014_000000494328.jpg,random_control_04,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000494328\random16\random_control_04.png,2932494876,0.159793,0,53220,53220
okvqa_val_4943285,COCO_val2014_000000494328.jpg,random_control_05,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000494328\random16\random_control_05.png,3853936442,0.123223,0,53220,53220
okvqa_val_4943285,COCO_val2014_000000494328.jpg,random_control_06,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000494328\random16\random_control_06.png,3729118318,0.145933,0,53220,53220
okvqa_val_4943285,COCO_val2014_000000494328.jpg,random_control_07,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000494328\random16\random_control_07.png,593991866,0.148753,0,53220,53220
okvqa_val_4943285,COCO_val2014_000000494328.jpg,random_control_08,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000494328\random16\random_control_08.png,3113598920,0.168669,0,53220,53220
okvqa_val_4943285,COCO_val2014_000000494328.jpg,random_control_09,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000494328\random16\random_control_09.png,2387760931,0.137204,0,53220,53220
okvqa_val_4943285,COCO_val2014_000000494328.jpg,random_control_10,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000494328\random16\random_control_10.png,35843514,0.156755,0,53220,53220
okvqa_val_4943285,COCO_val2014_000000494328.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000494328\random16\random_control_11.png,3231261696,0.124255,0,53220,53220
okvqa_val_4943285,COCO_val2014_000000494328.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000494328\random16\random_control_12.png,4181606386,0.163139,0,53220,53220
okvqa_val_4943285,COCO_val2014_000000494328.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000494328\random16\random_control_13.png,626610123,0.161996,0,53220,53220
okvqa_val_4943285,COCO_val2014_000000494328.jpg,random_control_14,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000494328\random16\random_control_14.png,3976531248,0.134174,0,53220,53220
okvqa_val_4943285,COCO_val2014_000000494328.jpg,random_control_15,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000494328\random16\random_control_15.png,3903887359,0.145834,0,53220,53220
okvqa_val_4943285,COCO_val2014_000000494328.jpg,random_control_16,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000494328\random16\random_control_16.png,283539324,0.143913,0,53220,53220
okvqa_val_4943285,COCO_val2014_000000494328.jpg,shifted_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000494328\shifted.png,,0.126731,0,53220,53220
okvqa_val_4943285,COCO_val2014_000000494328.jpg,shuffled_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000494328\shuffled.png,1495497471,0.155073,0,53220,53220
okvqa_val_5172965,COCO_val2014_000000517296.jpg,random_control_01,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000517296\random16\random_control_01.png,1937514815,0.23338,0,128562,128562
okvqa_val_5172965,COCO_val2014_000000517296.jpg,random_control_02,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000517296\random16\random_control_02.png,1038725455,0.229458,0,128562,128562
okvqa_val_5172965,COCO_val2014_000000517296.jpg,random_control_03,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000517296\random16\random_control_03.png,1199974185,0.237065,0,128562,128562
okvqa_val_5172965,COCO_val2014_000000517296.jpg,random_control_04,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000517296\random16\random_control_04.png,2294869267,0.206526,0,128562,128562
okvqa_val_5172965,COCO_val2014_000000517296.jpg,random_control_05,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000517296\random16\random_control_05.png,2855734544,0.226614,0,128562,128562
okvqa_val_5172965,COCO_val2014_000000517296.jpg,random_control_06,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000517296\random16\random_control_06.png,2906702920,0.234654,0,128562,128562
okvqa_val_5172965,COCO_val2014_000000517296.jpg,random_control_07,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000517296\random16\random_control_07.png,4079193294,0.224243,0,128562,128562
okvqa_val_5172965,COCO_val2014_000000517296.jpg,random_control_08,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000517296\random16\random_control_08.png,3582102439,0.223782,0,128562,128562
okvqa_val_5172965,COCO_val2014_000000517296.jpg,random_control_09,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000517296\random16\random_control_09.png,1985403009,0.221677,0,128562,128562
okvqa_val_5172965,COCO_val2014_000000517296.jpg,random_control_10,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000517296\random16\random_control_10.png,1873449405,0.229394,0,128562,128562
okvqa_val_5172965,COCO_val2014_000000517296.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000517296\random16\random_control_11.png,803749131,0.209546,0,128562,128562
okvqa_val_5172965,COCO_val2014_000000517296.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000517296\random16\random_control_12.png,62690073,0.248266,0,128562,128562
okvqa_val_5172965,COCO_val2014_000000517296.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000517296\random16\random_control_13.png,94012323,0.249558,0,128562,128562
okvqa_val_5172965,COCO_val2014_000000517296.jpg,random_control_14,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000517296\random16\random_control_14.png,252472786,0.234239,0,128562,128562
okvqa_val_5172965,COCO_val2014_000000517296.jpg,random_control_15,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000517296\random16\random_control_15.png,3938999307,0.215745,0,128562,128562
okvqa_val_5172965,COCO_val2014_000000517296.jpg,random_control_16,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000517296\random16\random_control_16.png,2568535985,0.213542,0,128562,128562
okvqa_val_5172965,COCO_val2014_000000517296.jpg,shifted_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000517296\shifted.png,,0.287281,0,128562,128562
okvqa_val_5172965,COCO_val2014_000000517296.jpg,shuffled_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000517296\shuffled.png,2658965364,0.236774,0,128562,128562
okvqa_val_5186155,COCO_val2014_000000518615.jpg,random_control_01,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000518615\random16\random_control_01.png,489722931,0,1,60335,60335
